"","Cluster","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"91","Positive","BP","GO:0034655","nucleobase-containing compound catabolic process","188/8863","352/23328",2.42767891489071e-09,1.66876739060545e-07,1.03627000723241e-07,"Vcp/Ahcy/Xrn2/Tbrg4/Ddx49/Upp1/Myef2/Smg1/Dkc1/Exosc9/Fxr1/Mrto4/Dna2/Upf3b/Zc3hav1/Cnot8/Secisbp2/Larp1/Ddx5/Rnaseh1/Cirbp/Dis3/Eif4a3/Smg7/Csde1/Hnrnpu/Exosc10/Tardbp/Acot7/Lrpprc/Cnot10/Exosc4/Trex1/Cnp/Rnaseh2c/Dffb/Hnrnpr/Snd1/Npm1/Igf2bp1/Fen1/Apex1/Exosc7/Pnldc1/Enpp3/Pnpt1/Hnrnpc/Apobec1/Cnot2/Lsm1/Nudt12/Gigyf2/Drosha/Skiv2l/Rnaseh2a/Zc3h14/Supv3l1/Mettl16/Ssb/Calcr/Ada/Prpf18/Gspt2/Grsf1/Ptbp1/Pnp/Axin2/Thrap3/Pabpc4/Dcp2/Dnase1/Carhsp1/Rbm24/Pde2a/Syncrip/Lin28b/Galt/Mov10/Slc11a1/Nsun2/E2f1/Atm/Edc3/Cdadc1/Pan2/Magoh/Hnrnpd/Nudt5/Enpp4/Nudt9/Dnase2a/Gmpr2/Polr2g/Nt5c1a/Dcp1a/Rexo4/Mettl3/Fastkd1/Mus81/Itpa/Zc3h12a/Nudt10/Exosc3/Patl1/Nudt4/Dnd1/Trdmt1/Dhx34/Dpyd/Brf1/Trim71/Cidea/Fus/Csdc2/Exosc2/Cnot7/Pelo/Rnps1/Nudt11/Dhx9/Eri1/Aifm1/Plekhn1/Nudt1/Eri3/Dut/Enpp5/Pop1/Ythdf2/Abcd1/Zfp36l3/Bax/Smg6/Nanos1/Taf15/Dctpp1/Pcid2/Igfbp3/Zfp36l1/Elavl4/Cnot1/Eri2/Nudt15/Dis3l2/Rbm7/Rock2/Zhx2/Mtor/Ncbp1/Exog/Mtpap/Gdnf/Hnrnpm/Naf1/Rnaset2b/Gspt1/Nudt16/Fto/Hsf1/Tob1/Tnrc6b/Pum2/Smg5/Endog/Entpd7/Tnfrsf1b/Dcp1b/Mex3d/Etf1/Cda/Exosc6/Mirlet7c-1/Pde1a/Boll/Rnasel/Cnot6/Prr5l/Casc3/Polr2d/Pycrl/Entpd3/Upp2/Angel2/Rnaseh2b/Fmr1/Cnot3/Adal/Dhx36",188
"92","Positive","BP","GO:0034502","protein localization to chromosome","61/8863","88/23328",2.43075680708837e-09,1.66876739060545e-07,1.03627000723241e-07,"Rcc2/Ezh2/Cct3/Cct6a/Cct5/Cct7/Rad21/Carm1/Dkc1/Tcp1/Cdca5/Cct8/Cenpt/Wrap53/Cct2/Cdk1/Bod1/Pml/Cdt1/Cct4/Smc5/Rpa1/Chmp7/Ik/Rpa2/Setd2/Ctcf/Esco2/Tnks2/Bub1b/Gnl3/Msh2/Esr1/Lrwd1/Zw10/Tinf2/Terf2/Terf1/Pot1a/Bub3/Ruvbl2/Nipbl/Gnl3l/Brca2/Mtbp/Pphln1/Acd/Mir208b/Ndc80/Lemd2/Hdac8/Terf2ip/Aurkb/Parp3/Ttk/Plk1/Atrx/Mau2/Tert/Atr/Mcm8",61
"93","Positive","BP","GO:0198738","cell-cell signaling by wnt","224/8863","432/23328",2.46849142706787e-09,1.6764507369205e-07,1.04104120625409e-07,"Ppm1a/Vcp/Hdac1/Pou5f1/Tmem64/Btrc/Sema5a/Ddx3x/Hmga2/Etv2/Fgf10/Nlk/Mks1/Nfatc4/Porcn/Klf4/2210016L21Rik/Ctr9/Nle1/Sox2/Cela1/Ruvbl1/Cthrc1/Yap1/Frat1/Med12/Fam53b/Smarca4/Atp6ap2/Nphp3/Hesx1/Wif1/Rnf138/Sulf2/Tsku/Mapk14/Gsc/Csnk1e/Csnk1g3/Wdr61/Abl1/Cyld/Six3/Ppm1b/Myc/Rbpj/Foxo3/Mir200a/Wwtr1/Shisa6/Klhl12/Usp8/Brd7/Pin1/Gli1/Axin2/Ptpru/Tnks2/Rbms3/Hhex/Wnt5b/Bcl7b/Tcf7/Ldb1/Plekha4/Sox9/Cxxc4/Prop1/Zeb2/G3bp1/Egf/Bicc1/Nppa/Ccdc88c/Ift80/Apoe/Kdm6a/Pias4/Nkx2-5/Hnf1a/Mdfi/Pten/Lats1/Wnt10b/Ptk7/Fzd7/Axin1/Mad2l2/Eda/Ctnnb1/Bambi/Ruvbl2/Grb10/Csnk1g2/Fuz/Ddb1/Pygo1/Tlr2/Smad3/Rab5a/Strn/Nfkb1/Lrrk2/Tle6/Shh/Csnk1g1/Egr1/Wnt8a/Rspo4/Fzd10/Lmx1a/Sall1/Caprin2/Spin1/Rnf146/Ccne1/Tgfb1/Rspo1/Lypd6/Lgr5/Fzd5/Hic1/Cdc73/Mir93/Lrrk1/Arntl/Nkd2/Lrp6/Frat2/Rapgef1/Aspm/Fzd6/Tle1/Notch1/Hnf1b/Tsc2/Pygo2/Paf1/Calcoco1/Wnt7a/Mir106b/Limd1/Ubr5/Mark1/Foxl1/Sox7/Bcl9l/Mir32/Pkd1/Tgfb1i1/Lrrfip2/Tnn/Csnk2a1/Macf1/Fzd1/Prkaa1/Vps35/Fbxw11/Barx1/Invs/Peg12/Zranb1/Sdc1/Atp6v1c2/Foxo1/Rnf43/Leo1/Stk11/Ilk/Ins2/Sdhaf2/Tcf7l2/Senp2/Mir196a-2/Sost/Emd/Wnt16/Lrp5/Col1a1/Ndrg2/Cpe/Wnt9a/Fzd3/Atp6v0c/Snx3/Myoc/Dvl2/Sox30/Lgr4/Chd8/Sfrp1/Dact1/Nog/Ppp2r3a/Mir224/Grk5/Fgf9/Nkd1/Mark2/Csnk2a2/Sostdc1/Dixdc1/Fzd8/Tbx18/Egfr/Wnt3/Celsr3/Ttc21b/Xiap/Reck/Zbed3/Ccny/Tert/Dlx5/Thra/Gsdma3/Nxn/Src/Tle3/Krt6a/Ctnnd2/Fgfr3/Alpk2/Gli3",224
"94","Positive","BP","GO:0018209","peptidyl-serine modification","190/8863","357/23328",2.88863738549174e-09,1.94091848157083e-07,1.20527020138211e-07,"Parp1/Poglut1/Map4k1/Hsp90ab1/Pbk/Smg1/Tdgf1/Ulk1/Nlk/Akt2/Taf1/Dyrk3/Mamdc2/Hk1/Top1/Crebl2/Naa10/Hipk3/Naa11/Chek2/Morc3/Cdk1/Mapk3/Spry2/Atp2b4/Ppp1r15a/Mapk14/Prkci/Csnk1e/Prkdc/Csnk1g3/Galnt4/Srpk2/Parp2/Bak1/Bag4/Inpp5k/Ddit4/Tlk1/Mapkapk5/Stk38/Calcr/Mapk8/Plk2/Tfrc/Galnt13/Mir744/Vrk1/Cdc7/Gadd45a/Dmd/Tssk6/Prkd1/Galnt1/Ogt/Gpd1l/Arrb2/Hsp90aa1/Hax1/Prkca/Prkcd/Atm/Bdnf/Cab39/Pten/Lats1/Mast1/Braf/Axin1/Mad2l2/Camk2d/Stk38l/Clspn/Csnk1g2/Gas6/Camkv/Lrrk2/Pwp1/Csnk1g1/Cdk5r1/Brsk2/Pdgfb/Tbk1/Caprin2/Park7/Rps6ka4/Ripk1/Paqr3/Uhmk1/Prkd2/Ern1/Sgk1/Ntf3/Dyrk1a/Nrxn1/Sbk1/Hipk2/Tgfb1/Arrb1/Irgm2/Ifna1/Pkn1/Raf1/Inpp5j/Brsk1/Rassf2/Rps6ka5/Mastl/Dyrk1b/Dyrk4/Ifna13/Gfra2/Camk2b/Mst1/Pdk1/Pik3ca/Pkd1/Dclk1/Lmtk2/Ppm1f/Stox1/Mapkap1/Stk32a/Csnk2a1/Pkn2/Bax/Prkaa1/Tssk4/Tcl1/Pkn3/Stk32c/Phip/Mapk12/Il11/Rps6kb1/Aurka/Mast4/Rock2/Mtor/Dcn/Rictor/Ilk/Mapk9/Pak1/Epo/Nsd1/Mgat5b/Map3k13/Ifna5/Terf2ip/Tcl1b2/Dgkq/Map3k10/Gm13276/Tlk2/Mtcp1/Hdac6/Ifnb1/Gcg/Stk39/Ggnbp2/Ifna7/Mlxipl/Aurkb/Chuk/Ttk/Ercc6/Prkcb/Plk1/Spock3/Mark2/Csnk2a2/Egfr/Map3k12/Ttbk2/Snca/Ntrk3/Stk32b/Tcl1b1/Hipk1/Atr/Camk4/Ifnk/Prkg2/Src/Tcl1b3/Ptgs2/Gm13272/Tcl1b4/Ccnb1",190
"95","Positive","BP","GO:0006575","cellular modified amino acid metabolic process","100/8863","165/23328",3.05492343814179e-09,2.00988504534412e-07,1.24809700992504e-07,"Bhmt/Hmgn5/Ahcy/Crot/Gstp2/Ctsb/Gss/Shmt1/Hagh/Pemt/Fpgs/Aldh9a1/Lpcat3/Cth/Idh1/Ptdss1/Bhmt2/Gsta3/G6pdx/Ggt1/Shmt2/Gstm7/Gart/Mtr/Gstm6/Hpn/Ckmt1/Gstm1/Cga/Duoxa1/Mthfd1/Med1/Ckb/Mgst2/Mthfs/Gstp1/Ptdss2/Slc16a10/Dio1/Gsr/Ctsl/Iyd/Hoga1/Gstz1/Mmachc/Gstt2/Vnn1/Cpt1b/Glo1/Gclm/Mtrr/Txnrd3/Mthfd2/Ethe1/Cpt1c/Bbox1/Dmgdh/Nfe2l2/Mthfr/Sod1/Gstm3/Abhd12b/Ckmt2/Pcyox1l/Atic/Park7/Dhfr/Kcnj6/Ckm/Serinc3/Gstm4/Aldh1l1/Slc5a5/Pcyox1/Ctsk/Gamt/Abhd16b/Gstt1/Ctns/Chac2/Acadm/Gpx3/Cpt1a/Duoxa2/Slc16a2/Chac1/Ggt6/Nfe2l1/Gstt4/Serinc1/Plod3/Slc7a11/Mgst1/Sardh/Dpep1/Chdh/Crym/Carns1/Hpgds/Gstt3",100
"96","Positive","BP","GO:0006606","protein import into nucleus","100/8863","165/23328",3.05492343814179e-09,2.00988504534412e-07,1.24809700992504e-07,"Ipo7/Trp53/Nup133/Trim28/Hsp90ab1/Hnf4a/Kpna3/Rbm22/Kpnb1/Ipo5/Brca1/Ipo4/Ddx5/Snupn/Pom121/Tardbp/Ipo13/Nup62/Nup93/Heatr3/Tnpo3/Fam53b/Dmap1/Ei24/Cdk1/Nup188/Cse1l/Tnfrsf1a/Mapk14/Pml/Med1/Nup85/Six3/Pom121l2/Nup155/Nup107/Nxt2/Abra/Kpna1/Ipo11/Mbtps1/Nup98/Cdkn1a/Prkd1/Nup62cl/Appl1/Hsp90aa1/Ranbp2/Ipo9/Prkcd/Kpna7/Stat3/Lrrk2/Nup35/Shh/Tnpo1/Hdac3/Zc3h12a/Smo/Tgfb1/Ranbp6/Arntl/Ran/Tsc2/Bmp4/Pik3r2/Ubr5/Pttg1ip/Rab23/Nup214/Nup50/Ing1/Jak2/Apod/Tmco6/Nupl1/Phip/Zic1/Hyal2/Appl2/Fam53c/Ppp3ca/Mavs/Nutf2/Cd36/Nup153/Ufm1/1700009N14Rik/Bag3/Fgf9/Mmp12/Ipo8/Sprn/Pola2/Txnip/Ptgs2/Kpna6/Nfkbia/Ptpn22/Gli3",100
"97","Positive","BP","GO:0018205","peptidyl-lysine modification","193/8863","364/23328",3.22076703771828e-09,2.08552899548272e-07,1.29507033718353e-07,"Hdac1/Ezh2/Trim28/Eed/Rnf4/Uba2/Snw1/Trrap/L3mbtl2/Taf1/Kdm3a/Brca1/Cth/Ezh1/Rnf113a2/Myod1/Baz2a/Wdr5/Ctr9/Morf4l2/Actl6a/Zmpste24/Hcfc1/Ruvbl1/Arid4b/Kdm1a/Setd5/Brd4/Prmt6/Smarca4/Dmap1/Mapk3/Setd4/Rwdd3/Mbip/Suz12/Plod1/Setdb1/Rif1/Dpy30/Chek1/Wdr61/Sumo1/Trmt112/Pole3/Suv39h1/Smc5/Sirt7/Ash2l/Paxip1/Kat2a/Arid4a/Brd7/Setd2/Gcsh/Ctcf/Ing5/Senp8/Rlf/Gfi1/Gnl3/Yeats2/Ep400/Ldb1/Senp1/Atg7/Taf7/Tollip/Naa40/Mettl8/Topors/Senp6/Nsmce2/Ogt/Rbbp5/Brd8/Pias4/Sirt2/Hnf1a/Hdac10/Kat5/Traf7/Ctnnb1/Kpna7/Ruvbl2/Setd7/Ndufab1/Eya1/Twist1/Wdr5b/Prdm8/Taf5/Rfpl4b/Pwp1/Tada2a/Egr1/Pax5/Park7/Rps6ka4/Meaf6/Bcor/Pias1/Gnl3l/Esco1/Por/Loxl1/Senp7/Tgfb1/Arrb1/Cxxc1/Vps33b/Brca2/Irf4/Senp5/Piwil2/Pias3/Pcgf2/Dot1l/Ctbp1/Nfe2/Sae1/Crtc2/Tcf3/Phf14/Setdb2/Loxl2/Rps6ka5/Pygo2/Taf5l/Naa50/Lipt2/Taf12/Ahrr/Dnmt1/Actl6b/Sumo3/Arnt/Ube2i/Taf6l/Kdm4c/Rela/Dohh/Atp7a/Prkaa1/Suv39h2/Brpf1/Msl3l2/Rasd2/Zfp335/Tada2b/Eid1/Phf1/Yeats4/Sirt3/Hint2/Smyd2/Ehmt1/Sin3a/Setd3/Mir208b/Egr2/Capn3/Senp2/Senp3/Lipt1/Nsd1/Thap7/Phf20/Setd1a/Plod3/Kdm4d/Kdm4b/Hdac6/Gcg/Foxp3/Gm5415/Uspl1/Sdr16c5/Ifih1/Atrx/Tgm2/Snca/Atg5/Msx3/Gfi1b/Ctcfl/Bend3/Msl3/Crebbp/Mcrs1/Ing4/Trim16/Wbp2",193
"98","Positive","BP","GO:0018105","peptidyl-serine phosphorylation","178/8863","331/23328",3.23593796005869e-09,2.08552899548272e-07,1.29507033718353e-07,"Map4k1/Hsp90ab1/Pbk/Smg1/Tdgf1/Ulk1/Nlk/Akt2/Taf1/Dyrk3/Hk1/Top1/Crebl2/Hipk3/Chek2/Morc3/Cdk1/Mapk3/Spry2/Atp2b4/Ppp1r15a/Mapk14/Prkci/Csnk1e/Prkdc/Csnk1g3/Srpk2/Bak1/Bag4/Inpp5k/Ddit4/Tlk1/Mapkapk5/Stk38/Calcr/Mapk8/Plk2/Tfrc/Mir744/Vrk1/Cdc7/Gadd45a/Dmd/Tssk6/Prkd1/Ogt/Gpd1l/Arrb2/Hsp90aa1/Hax1/Prkca/Prkcd/Atm/Bdnf/Cab39/Pten/Lats1/Mast1/Braf/Axin1/Mad2l2/Camk2d/Stk38l/Clspn/Csnk1g2/Gas6/Camkv/Lrrk2/Pwp1/Csnk1g1/Cdk5r1/Brsk2/Pdgfb/Tbk1/Caprin2/Park7/Rps6ka4/Ripk1/Paqr3/Uhmk1/Prkd2/Ern1/Sgk1/Ntf3/Dyrk1a/Nrxn1/Sbk1/Hipk2/Tgfb1/Arrb1/Irgm2/Ifna1/Pkn1/Raf1/Inpp5j/Brsk1/Rassf2/Rps6ka5/Mastl/Dyrk1b/Dyrk4/Ifna13/Gfra2/Camk2b/Mst1/Pdk1/Pik3ca/Pkd1/Dclk1/Lmtk2/Ppm1f/Stox1/Mapkap1/Stk32a/Csnk2a1/Pkn2/Bax/Prkaa1/Tssk4/Tcl1/Pkn3/Stk32c/Phip/Mapk12/Il11/Rps6kb1/Aurka/Mast4/Rock2/Mtor/Rictor/Ilk/Mapk9/Pak1/Epo/Nsd1/Map3k13/Ifna5/Terf2ip/Tcl1b2/Dgkq/Map3k10/Gm13276/Tlk2/Mtcp1/Hdac6/Ifnb1/Gcg/Stk39/Ggnbp2/Ifna7/Mlxipl/Aurkb/Chuk/Ttk/Ercc6/Prkcb/Plk1/Mark2/Csnk2a2/Egfr/Map3k12/Ttbk2/Snca/Ntrk3/Stk32b/Tcl1b1/Hipk1/Atr/Camk4/Ifnk/Prkg2/Src/Tcl1b3/Ptgs2/Gm13272/Tcl1b4/Ccnb1",178
"99","Positive","BP","GO:0051054","positive regulation of DNA metabolic process","125/8863","217/23328",3.2763387532476e-09,2.09023793591028e-07,1.29799449171723e-07,"Parp1/Cct3/Trim28/Cct6a/Cct5/Hsp90ab1/Cct7/Dkc1/Dscc1/Fgf10/Brca1/Tcp1/Spire1/Pnkp/Timeless/Klf4/Rtel1/Cct8/Trp53bp1/Fam168a/Usp7/Wrap53/Cct2/Rfc3/Mms19/Npm1/Chtf18/Ddx39b/Nek2/Mapk3/Sirt6/Mgmt/Xrcc1/Pml/Rif1/Pcna/Prkdc/Cct4/Usp9x/Myc/Mapkapk5/Paxip1/Rnf168/Pnp/Fancb/Igf1r/Tfrc/Cd40/Tnks2/Gnl3/Msh2/Ercc2/Was/Egf/Terf2/Ptges3/Uimc1/Xrcc5/Arrb2/Hsp90aa1/Crhr2/Pot1a/Prkcd/Mre11a/Atm/Hdac10/Polg2/Mad2l2/Hnrnpd/Camk2d/Ctnnb1/Eya1/Hnrnpa2b1/Foxm1/Pdgfb/Slx1b/Prkd2/Eya3/Exosc3/Tgfb1/Parp9/Ercc8/Eya4/Il4/Rps3/Pms2/Rad51/Dhx9/Acd/Bax/Rfc4/Parm1/Ddx11/Prrx1/Parg/Igfbp3/Tmem161a/Naf1/Ciz1/Rad50/Spire2/Nudt16/Aplf/Kdm4d/Stat6/Hsf1/Npm2/Nvl/Cyp1b1/Aurkb/Parp3/C3ar1/Endog/Slx4/Otud4/Ercc6/Exosc6/Atrx/Egfr/Smoc2/Rfc2/Blm/Atr/Src/Dhx36",125
"100","Positive","BP","GO:0006790","sulfur compound metabolic process","154/8863","279/23328",3.46573710439871e-09,2.18895955513823e-07,1.35929857378838e-07,"Bhmt/Hmgn5/Ahcy/Acacb/Gstp2/Gss/Pdhx/Blmh/Hagh/Hnf4a/Pemt/Nubp2/Cth/Idh1/Mamdc2/Hsd17b4/Lias/Bhmt2/Adi1/Gsta3/Dgat2/G6pdx/Nfu1/Ggt1/Gstm7/Acot7/Mtr/Acly/Acot10/Mms19/Mat2a/Acot9/Gstm6/Sucla2/Glce/Fasn/Sulf2/Gstm1/Dld/Ugdh/Mpst/Mthfd1/Scp2/Them5/Ciao1/Acot5/Mettl16/Acsl4/Suclg1/Mgst2/Btd/Gstp1/Gcdh/Xylt2/Pdhb/Gsr/Pmvk/Slc10a7/Oxsm/Nfs1/Gstz1/Mmachc/Gstt2/Acsm4/Kynu/Glo1/Mat2b/Phgdh/Gclm/Tpst1/Mvk/Dse/Mtrr/Txnrd3/Ethe1/Nfe2l2/Mthfr/Sod1/Hscb/Gstm3/Acaca/Hs2st1/Sp1/Hspa9/Ogdh/Gpam/Pcyox1l/Chst14/Abcc2/Oxct2a/Park7/Acaa2/Chst5/Acot3/Ghr/Acnat2/Pdha1/Chpf2/Gstm4/Mical1/Pcyox1/Gamt/Glyat/Stat5a/Dnmt1/Acot8/Pdk1/Gstt1/Chsy1/Ctns/Chac2/Abcd1/Gpx3/Sult4a1/Cs/Ppcs/Chst8/Acnat1/Chac1/Ggt6/Dcn/Nfe2l1/Csad/Chst9/Tst/Gstt4/Iscu/Gal3st2/Slc7a11/Acss2/Tpk1/Mgst1/Chpf/Nubpl/Acsl3/Dpep1/Far2/Sult2b1/Spock3/Ces1d/Agxt/Hpgds/Ciapin1/Acot11/Idua/Acot1/Gstt3/Thtpa/Snca/Acot4/Far1/Nubp1/Acsm2/Acsl5",154
"101","Positive","BP","GO:0045787","positive regulation of cell cycle","190/8863","358/23328",3.85669060411918e-09,2.41176810451651e-07,1.49765807096905e-07,"Nanog/Rcc2/Ezh2/Ccpg1/Trp53/Ddx3x/Ttl/Dtl/Psrc1/Eif4ebp1/Hsp90ab1/Azin1/Rad21/Fgf10/Ptpn11/Brca1/Cdc23/Rad51c/Cdca5/Dyrk3/Cul4b/Cdc25a/Sox15/Anapc7/Nsfl1c/Hnrnpu/Hspa2/Cdc6/Nup62/Crlf3/Brd4/Cdc25c/Cdc45/Mta3/Chek2/Npm1/Fen1/Ddx39b/Cdk1/Mybbp1a/Apex1/Rpl26/Pml/Klhl18/Mad2l1/Med1/Cdkn1b/Pebp1/Dmrt1/Chek1/Cdt1/Rnf112/Abl1/Flt3l/Thoc5/Srpk2/Slc6a4/Cenpe/Anp32b/Ccnd3/Smc5/Mnat1/Xrcc3/Pkp4/Cradd/Opn1mw/Myc/Cdk9/Larp7/Hmgb1/Bcl2l11/Gli1/Plrg1/Igf1r/BC004004/Cks2/Tbx3/Mir744/Dync1h1/Cdc7/Cdkn1a/Myog/Cdk4/Spdya/Egf/Nsmce2/Fam83d/Stxbp4/Plk4/Cdc16/Rara/Orc1/Sirt2/Anxa1/Smpd3/Prkca/Wnt10b/Vps4b/Camk2d/Smarcd3/Cdc14b/Nipbl/Cdk5r1/Med25/Pdgfb/Spast/Trim32/Gpsm2/Fntb/Mdm4/Tfdp1/Tgfb1/Brca2/Gen1/Piwil2/Cdc73/Ccnyl1/Mtbp/Tcf3/Lrp6/Lmnb1/Paf1/Cdc27/Stat5a/Trp73/Camk2b/Sh2b1/Nr2e1/Fgf8/Spag5/Wiz/Thoc1/Pkd1/Msx2/Stox1/Pkn2/Ino80/Ddx11/Uhrf2/Anapc5/Pcid2/Phip/Dynlt3/Rps6kb1/Aurka/Rad23a/Eif4g3/Rock2/Tgfa/Sin3a/Hyal1/Ndc80/Ins2/Fbxo5/Gata6/Lrp5/Il1a/Epgn/Numa1/Tgfb2/Nudt16/Poldip2/Shb/Ankrd17/Insr/Hsf1/Ubxn2b/Npm2/Mlxipl/Aurkb/Prox1/Il1b/Atrx/Egfr/Smoc2/Trim21/Calr/Neurog1/Edn3/Ccny/Tert/Rhoa/Src/Foxa1/Crebbp/Pafah1b1/E2f7/Ccnb1/Edn1/Sphk1",190
"102","Positive","BP","GO:0022411","cellular component disassembly","201/8863","383/23328",4.59575822371176e-09,2.8457655824474e-07,1.76716152131579e-07,"Vcp/Sema5a/Trp53/Map1lc3b/Stmn3/Atg14/Epha4/Grwd1/Cdk5rap3/Dpp4/Sharpin/Sqstm1/Ulk1/Atg2b/Atg9a/Pdpn/Eif2d/Dyrk3/Cfl2/Gabarapl1/Svil/Zmpste24/Hspa2/Srebf1/Snapin/Smn1/Dffb/Add3/Mcts1/2810006K23Rik/Hpn/Smarca4/Ubqln4/Cdk1/Tex264/Kif2c/Vdac1/Add1/Atg13/Swap70/Dnajc6/Fscn1/Capn10/Stmn2/Optn/Akap8l/Camsap1/Fundc2/Ddit4/Myc/Ndel1/Abcc8/Zfand1/Gspt2/Pex14/Vps13d/Igf1r/Kif18a/Map4k4/Fis1/Phf23/Vrk1/Fyco1/Stx17/Klc1/Atg7/Mtpn/Tmem39a/Tmod2/Mical3/Eng/Jmjd4/Smarcd1/Mtrf1l/Cd24a/Mfsd8/Nsf/Denr/Setx/Ddr1/Lamp2/Tpx2/Abce1/Fundc1/Vps4b/Gba/Tbc1d25/Tfip11/Map6d1/Smarcd3/Scaf4/Dnase2a/Kif9/Ckap2/Noxo1/Atg12/Sh3bp1/Dnm1l/Evl/Spast/Vps4a/Smarce1/Actn2/Sgk1/Lix1/Dhx8/Irgm2/Eps8/Arf6/Smarcc1/Smarcd2/Cdc37/Bnip3l/Mical1/Sh3gl1/Gle1/Clec16a/Adrb2/Gfm2/Kif24/Cidea/Spef1/Vps13c/Asph/Ubqln1/Calcoco2/Plk5/Pelo/Specc1l/Irak3/Tgfb3/Atg2a/C1qc/Acvr1c/Vil1/Katnb1/Aifm1/Trim54/Taok1/Pdxp/Htra2/Lmod3/Nav3/Cma1/Mphosph8/Nes/Bax/Ston1/Mtrf1/Rsph6a/Igfbp3/Napb/Avil/Lix1l/Mfn2/Spata18/Plk3/Mid1/Exog/Trpv4/Kif19a/Gspt1/Smcr8/Tgfb2/Slc25a46/Vps16/Snx14/Tecpr1/Nrg1/Insr/Lmod2/Hdac6/Usp30/Hif1a/Hsf1/Eif5a/Flot1/Ufm1/Endog/Ambra1/Nckap5l/Etf1/Rnf41/Plk1/Kif5b/4933400A11Rik/Stx5a/Tspo/Map1lc3a/Uba5/Ngef/Ttbk2/Atg5/Stmn4/Kif18b/Twf2/F2rl1/Fbxo7/Pafah1b1/Snap29/Huwe1",201
"103","Positive","BP","GO:0006275","regulation of DNA replication","72/8863","110/23328",4.72138506634341e-09,2.89517165815777e-07,1.79784167166025e-07,"Trp53/Wdr18/Dscc1/Gmnn/Dna2/Timeless/Orc3/Smc3/Mettl4/Zmpste24/Rfc3/Ttf1/Chek2/Npm1/Chtf18/Cdk1/Lig3/Nucks1/Tipin/Pcna/Cdt1/Cdan1/Usp37/Orc5/Kctd13/Wrnip1/Gtpbp4/Gli1/Mapk8/Esco2/Id3/Cdc7/Ccna2/Atg7/Smarcal1/Egf/Terf1/Rbbp6/Zranb3/Tspyl2/Stoml2/Polg2/Hcrt/Jun/Ccdc88a/Pdgfb/Zfp830/Esco1/Brca2/Dhx9/Inppl1/Wiz/Rfc4/Ino80/Enpp7/Fbxo5/Senp2/Ciz1/Tnfaip1/Dach1/Ankrd17/Npm2/Atf1/Map2k4/Atrx/Egfr/Msh3/Rfc2/Blm/Atr/E2f7/Cacybp",72
"104","Positive","BP","GO:0031023","microtubule organizing center organization","83/8863","132/23328",5.73587310334913e-09,3.48343985776472e-07,2.16314404687033e-07,"Haus5/Bcas3/Azin1/Chmp4c/Cdk5rap2/Kif3a/Haus7/Brca1/Nsfl1c/Rbm14/Usp33/Arl2/Odf2/Nup62/Haus1/Npm1/Nek2/Fes/Sass6/Haus8/Chek1/Gcc2/Bbs4/Haus2/Cep68/Xrcc3/Ndel1/Kat2a/Ccdc78/Mapk8/Plk2/Cep135/Wdr62/Gadd45a/Xpo1/Pard6g/C2cd3/Chmp1b/Plk4/Ssx2ip/Ckap5/Cep250/Pard6a/Mcph1/Nin/Vps4b/Ctnnb1/Spice1/Cep152/Chmp1a/Uxt/Trim37/Cep76/Cep63/Ulk4/Brca2/Gen1/Rttn/Ppp1r12a/Cetn4/Brsk1/Cep72/Mark4/Xrcc2/Fbxw11/Aurka/Rock2/Foxj1/Tmem67/Haus4/Sac3d1/Numa1/Sdccag8/Ubxn2b/Cetn2/Plk1/Kif11/Haus3/Haus6/Nubp1/Pafah1b1/D7Ertd443e/Pcm1",83
"105","Positive","BP","GO:2001252","positive regulation of chromosome organization","112/8863","192/23328",8.0006467380461e-09,4.81257950452373e-07,2.98851225523406e-07,"Cct3/Trp53/Tet1/Trim28/Cct6a/Cct5/Cct7/Eed/Rad21/Snw1/Dkc1/L3mbtl2/Brca1/Tcp1/Cdc23/Pnkp/Wdr5/Rtel1/Cct8/Ctr9/Anapc7/Hnrnpu/Cct2/Ssbp1/Lpin1/Srebf1/Kdm1a/Fen1/Nek2/Mapk3/Sirt6/Pml/Setdb1/Rif1/Wdr61/Cdt1/Cenpe/Akap8/Akap8l/Suv39h1/Atf7ip/Cct4/Smc5/Mapkapk5/Paxip1/Kat2a/Cdk9/Brd7/Tnks2/BC004004/Gnl3/Prkd1/Terf2/Nsmce2/Rnf20/Ogt/Terf1/Sart3/Cdc16/Xrcc5/Pax7/Pot1a/Rnf40/Mre11a/Atm/Hnrnpd/Ctnnb1/Kpna7/Ruvbl2/Nipbl/Lrrk2/Hnrnpa2b1/Tada2a/Rps6ka4/Slx1b/Prkd2/Tgfb1/Arrb1/Piwil2/Ctbp1/Setdb2/Rps6ka5/Paf1/Cdc27/Pphln1/Acd/Dnmt1/Mphosph8/Ddx11/Anapc5/Tada2b/Phf1/Men1/Sin3a/Ncor1/Naf1/Rad50/Numa1/Gcg/Foxp3/Aurkb/Slx4/Sdr16c5/Atrx/Atr/Gfi1b/Fmr1/Dhx36/Morc2a/Lig4/Ccnb1/Wbp2",112
